MM:DD:YYYY hh:mm:ss,Library_Version,Prob_left,Prob_right,Battery_Voltage,Motor_Turns,PelletsToSwitch,Event,High_prob_poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Session_type,Device_Number
2023-02-20 19:39:00,1.17.0,20,80,4.0,,30,LeftinTimeOut,Right,260,168,241,1,,,,,,,,Bandit,C:\Use
2023-02-20 19:39:00,1.17.0,20,80,4.0,,30,LeftinTimeOut,Right,260,168,241,1,,,,,,,,Bandit,C:\Use
2023-02-20 19:45:00,1.17.0,20,80,4.0,,30,Left,Right,261,168,241,1,,,0.09,,,,,Bandit,C:\Use
2023-02-20 19:45:00,1.17.0,20,80,4.0,1.0,30,Pellet,Right,261,168,242,1,0.56,6453.0,,,,,,Bandit,C:\Use
2023-02-20 19:46:00,1.17.0,20,80,4.0,,30,Left,Right,262,168,242,2,,,0.0,,,,,Bandit,C:\Use
2023-02-20 19:46:00,1.17.0,20,80,4.0,,30,LeftinTimeOut,Right,262,168,242,2,,,,,,,,Bandit,C:\Use
2023-02-20 19:46:00,1.17.0,20,80,4.0,,30,LeftinTimeOut,Right,262,168,242,2,,,,,,,,Bandit,C:\Use
2023-02-20 19:46:00,1.17.0,20,80,4.0,,30,LeftinTimeOut,Right,262,168,242,2,,,,,,,,Bandit,C:\Use
2023-02-20 19:46:00,1.17.0,20,80,4.0,,30,LeftinTimeOut,Right,262,168,242,2,,,,,,,,Bandit,C:\Use
2023-02-20 19:46:00,1.17.0,20,80,4.0,,30,LeftinTimeOut,Right,262,168,242,2,,,,,,,,Bandit,C:\Use
2023-02-20 19:46:00,1.17.0,20,80,4.0,,30,LeftinTimeOut,Right,262,168,242,2,,,,,,,,Bandit,C:\Use
2023-02-20 19:46:00,1.17.0,20,80,4.0,,30,LeftinTimeOut,Right,262,168,242,2,,,,,,,,Bandit,C:\Use
2023-02-20 19:46:00,1.17.0,20,80,4.0,,30,LeftinTimeOut,Right,262,168,242,2,,,,,,,,Bandit,C:\Use
2023-02-20 19:46:00,1.17.0,20,80,4.0,,30,LeftinTimeOut,Right,262,168,242,2,,,,,,,,Bandit,C:\Use
2023-02-20 19:46:00,1.17.0,20,80,3.99,,30,RightinTimeout,Right,262,168,242,2,,,0.16,,,,,Bandit,C:\Use
2023-02-20 19:47:00,1.17.0,20,80,4.0,,30,LeftinTimeOut,Right,262,168,242,2,,,,,,,,Bandit,C:\Use
2023-02-20 19:47:00,1.17.0,20,80,4.0,,30,LeftinTimeOut,Right,262,168,242,2,,,,,,,,Bandit,C:\Use
2023-02-20 19:47:00,1.17.0,20,80,3.99,,30,LeftinTimeOut,Right,262,168,242,2,,,,,,,,Bandit,C:\Use
2023-02-20 19:47:00,1.17.0,20,80,4.0,,30,LeftinTimeOut,Right,262,168,242,2,,,,,,,,Bandit,C:\Use
2023-02-20 19:47:00,1.17.0,20,80,4.0,,30,Left,Right,263,168,242,2,,,0.0,,,,,Bandit,C:\Use
2023-02-20 19:47:00,1.17.0,20,80,3.99,,30,LeftinTimeOut,Right,263,168,242,2,,,,,,,,Bandit,C:\Use
2023-02-20 19:47:00,1.17.0,20,80,4.0,,30,LeftinTimeOut,Right,263,168,242,2,,,,,,,,Bandit,C:\Use
2023-02-20 19:47:00,1.17.0,20,80,4.0,,30,LeftinTimeOut,Right,263,168,242,2,,,,,,,,Bandit,C:\Use
2023-02-20 19:47:00,1.17.0,20,80,4.0,,30,Left,Right,264,168,242,2,,,0.92,,,,,Bandit,C:\Use
2023-02-20 19:47:00,1.17.0,20,80,4.0,2.0,30,Pellet,Right,264,168,243,2,0.06,134.0,,,,,,Bandit,C:\Use
2023-02-20 19:48:00,1.17.0,20,80,4.0,,30,Left,Right,265,168,243,3,,,7.24,,,,,Bandit,C:\Use
2023-02-20 19:48:00,1.17.0,20,80,4.0,,30,LeftinTimeOut,Right,265,168,243,3,,,,,,,,Bandit,C:\Use
2023-02-20 19:48:00,1.17.0,20,80,4.0,,30,LeftinTimeOut,Right,265,168,243,3,,,,,,,,Bandit,C:\Use
2023-02-20 19:48:00,1.17.0,20,80,4.0,,30,LeftinTimeOut,Right,265,168,243,3,,,,,,,,Bandit,C:\Use
2023-02-20 19:48:00,1.17.0,20,80,4.0,,30,LeftinTimeOut,Right,265,168,243,3,,,,,,,,Bandit,C:\Use
2023-02-20 19:48:00,1.17.0,20,80,4.0,,30,LeftinTimeOut,Right,265,168,243,3,,,,,,,,Bandit,C:\Use
2023-02-20 19:48:00,1.17.0,20,80,4.0,,30,LeftinTimeOut,Right,265,168,243,3,,,,,,,,Bandit,C:\Use
2023-02-20 19:48:00,1.17.0,20,80,4.0,,30,LeftinTimeOut,Right,265,168,243,3,,,,,,,,Bandit,C:\Use
2023-02-20 19:49:00,1.17.0,20,80,4.0,,30,Left,Right,266,168,243,3,,,3.48,,,,,Bandit,C:\Use
2023-02-20 19:49:00,1.17.0,20,80,4.0,,30,LeftinTimeOut,Right,266,168,243,3,,,,,,,,Bandit,C:\Use
2023-02-20 19:49:00,1.17.0,20,80,4.0,,30,LeftinTimeOut,Right,266,168,243,3,,,,,,,,Bandit,C:\Use
2023-02-20 19:49:00,1.17.0,20,80,4.0,,30,LeftinTimeOut,Right,266,168,243,3,,,,,,,,Bandit,C:\Use
2023-02-20 19:49:00,1.17.0,20,80,4.0,,30,Right,Right,266,169,243,3,,,0.0,,,,,Bandit,C:\Use
2023-02-20 19:49:00,1.17.0,20,80,4.0,,30,LeftinTimeOut,Right,266,169,243,3,,,,,,,,Bandit,C:\Use
2023-02-20 19:49:00,1.17.0,20,80,4.0,,30,LeftinTimeOut,Right,266,169,243,3,,,,,,,,Bandit,C:\Use
2023-02-20 19:49:00,1.17.0,20,80,4.0,,30,LeftinTimeOut,Right,266,169,243,3,,,,,,,,Bandit,C:\Use
2023-02-20 19:50:00,1.17.0,20,80,4.0,,30,Left,Right,267,169,243,3,,,0.45,,,,,Bandit,C:\Use
2023-02-20 19:50:00,1.17.0,20,80,4.0,1.0,30,Pellet,Right,267,169,244,3,0.37,129.0,,,,,,Bandit,C:\Use
2023-02-20 19:50:00,1.17.0,20,80,3.99,,30,Left,Right,268,169,244,4,,,1.11,,,,,Bandit,C:\Use
2023-02-20 19:50:00,1.17.0,20,80,4.0,2.0,30,Pellet,Right,268,169,245,4,0.37,28.0,,,,,,Bandit,C:\Use
2023-02-20 19:50:00,1.17.0,20,80,3.99,,30,Left,Right,269,169,245,5,,,0.0,,,,,Bandit,C:\Use
2023-02-20 19:51:00,1.17.0,20,80,4.0,,30,Left,Right,270,169,245,5,,,11.27,,,,,Bandit,C:\Use
2023-02-20 19:51:00,1.17.0,20,80,3.98,,30,LeftinTimeOut,Right,270,169,245,5,,,,,,,,Bandit,C:\Use
2023-02-20 19:51:00,1.17.0,20,80,4.0,,30,LeftinTimeOut,Right,270,169,245,5,,,,,,,,Bandit,C:\Use
2023-02-20 19:51:00,1.17.0,20,80,3.99,,30,LeftinTimeOut,Right,270,169,245,5,,,,,,,,Bandit,C:\Use
2023-02-20 19:51:00,1.17.0,20,80,4.0,,30,LeftinTimeOut,Right,270,169,245,5,,,,,,,,Bandit,C:\Use
2023-02-20 19:51:00,1.17.0,20,80,4.0,,30,LeftinTimeOut,Right,270,169,245,5,,,,,,,,Bandit,C:\Use
2023-02-20 19:53:00,1.17.0,20,80,4.0,,30,Left,Right,271,169,245,5,,,69.55,,,,,Bandit,C:\Use
2023-02-20 19:53:00,1.17.0,20,80,4.0,,30,Right,Right,271,170,245,5,,,0.0,,,,,Bandit,C:\Use
2023-02-20 19:53:00,1.17.0,20,80,4.0,1.0,30,Pellet,Right,271,170,246,5,0.25,201.0,,,,,,Bandit,C:\Use
2023-02-20 19:54:00,1.17.0,20,80,4.0,,30,Right,Right,271,171,246,6,,,0.0,,,,,Bandit,C:\Use
2023-02-20 19:54:00,1.17.0,20,80,4.0,1.0,30,Pellet,Right,271,171,247,6,0.25,21.0,,,,,,Bandit,C:\Use
2023-02-20 19:54:00,1.17.0,20,80,4.0,,30,Right,Right,271,172,247,7,,,0.0,,,,,Bandit,C:\Use
2023-02-20 19:54:00,1.17.0,20,80,4.0,1.0,30,Pellet,Right,271,172,248,7,0.19,22.0,,,,,,Bandit,C:\Use
2023-02-20 19:54:00,1.17.0,20,80,4.0,,30,Right,Right,271,173,248,8,,,0.0,,,,,Bandit,C:\Use
2023-02-20 19:55:00,1.17.0,20,80,4.0,2.0,30,Pellet,Right,271,173,249,8,0.06,20.0,,,,,,Bandit,C:\Use
2023-02-20 19:55:00,1.17.0,20,80,4.0,,30,Right,Right,271,174,249,9,,,0.0,,,,,Bandit,C:\Use
2023-02-20 19:55:00,1.17.0,20,80,4.0,,30,RightinTimeout,Right,271,174,249,9,,,0.53,,,,,Bandit,C:\Use
2023-02-20 19:55:00,1.17.0,20,80,4.0,,30,RightinTimeout,Right,271,174,249,9,,,0.91,,,,,Bandit,C:\Use
2023-02-20 19:55:00,1.17.0,20,80,4.0,,30,RightinTimeout,Right,271,174,249,9,,,1.19,,,,,Bandit,C:\Use
2023-02-20 19:55:00,1.17.0,20,80,4.0,,30,RightinTimeout,Right,271,174,249,9,,,0.42,,,,,Bandit,C:\Use
2023-02-20 19:55:00,1.17.0,20,80,3.99,,30,RightinTimeout,Right,271,174,249,9,,,0.67,,,,,Bandit,C:\Use
2023-02-20 19:55:00,1.17.0,20,80,4.0,,30,RightinTimeout,Right,271,174,249,9,,,0.03,,,,,Bandit,C:\Use
2023-02-20 19:55:00,1.17.0,20,80,4.0,,30,LeftinTimeOut,Right,271,174,249,9,,,,,,,,Bandit,C:\Use
2023-02-20 19:59:00,1.17.0,20,80,4.0,,30,LeftinTimeOut,Right,271,174,249,9,,,,,,,,Bandit,C:\Use
2023-02-20 19:59:00,1.17.0,20,80,4.0,,30,Right,Right,271,175,249,9,,,0.0,,,,,Bandit,C:\Use
2023-02-20 19:59:00,1.17.0,20,80,4.0,1.0,30,Pellet,Right,271,175,250,9,0.19,289.0,,,,,,Bandit,C:\Use
2023-02-20 20:00:00,1.17.0,20,80,4.0,,30,Right,Right,271,176,250,10,,,0.0,,,,,Bandit,C:\Use
2023-02-20 20:00:00,1.17.0,20,80,4.0,1.0,30,Pellet,Right,271,176,251,10,0.31,22.0,,,,,,Bandit,C:\Use
2023-02-20 20:00:00,1.17.0,20,80,3.99,,30,Right,Right,271,177,251,11,,,0.0,,,,,Bandit,C:\Use
2023-02-20 20:00:00,1.17.0,20,80,4.0,,30,RightinTimeout,Right,271,177,251,11,,,0.29,,,,,Bandit,C:\Use
2023-02-20 20:00:00,1.17.0,20,80,3.99,,30,RightinTimeout,Right,271,177,251,11,,,0.44,,,,,Bandit,C:\Use
2023-02-20 20:00:00,1.17.0,20,80,4.0,,30,RightinTimeout,Right,271,177,251,11,,,0.82,,,,,Bandit,C:\Use
2023-02-20 20:00:00,1.17.0,20,80,4.0,,30,LeftinTimeOut,Right,271,177,251,11,,,,,,,,Bandit,C:\Use
2023-02-20 20:01:00,1.17.0,20,80,4.0,,30,LeftinTimeOut,Right,271,177,251,11,,,,,,,,Bandit,C:\Use
2023-02-20 20:01:00,1.17.0,20,80,3.98,,30,Right,Right,271,178,251,11,,,0.0,,,,,Bandit,C:\Use
2023-02-20 20:01:00,1.17.0,20,80,4.0,1.0,30,Pellet,Right,271,178,252,11,0.37,67.0,,,,,,Bandit,C:\Use
2023-02-20 20:01:00,1.17.0,20,80,4.0,,30,Left,Right,272,178,252,12,,,0.0,,,,,Bandit,C:\Use
2023-02-20 20:01:00,1.17.0,20,80,4.0,,30,LeftinTimeOut,Right,272,178,252,12,,,,,,,,Bandit,C:\Use
2023-02-20 20:02:00,1.17.0,20,80,4.0,,30,Right,Right,272,179,252,12,,,0.01,,,,,Bandit,C:\Use
2023-02-20 20:02:00,1.17.0,20,80,4.0,1.0,30,Pellet,Right,272,179,253,12,0.19,48.0,,,,,,Bandit,C:\Use
2023-02-20 20:02:00,1.17.0,20,80,4.0,,30,Right,Right,272,180,253,13,,,0.0,,,,,Bandit,C:\Use
2023-02-20 20:02:00,1.17.0,20,80,4.0,,30,RightinTimeout,Right,272,180,253,13,,,0.08,,,,,Bandit,C:\Use
2023-02-20 20:02:00,1.17.0,20,80,4.0,,30,RightinTimeout,Right,272,180,253,13,,,0.3,,,,,Bandit,C:\Use
2023-02-20 20:03:00,1.17.0,20,80,4.0,,30,Left,Right,273,180,253,13,,,0.15,,,,,Bandit,C:\Use
2023-02-20 20:04:00,1.17.0,20,80,4.0,,30,Left,Right,274,180,253,13,,,0.01,,,,,Bandit,C:\Use
2023-02-20 20:04:00,1.17.0,20,80,4.0,,30,LeftinTimeOut,Right,274,180,253,13,,,,,,,,Bandit,C:\Use
2023-02-20 20:04:00,1.17.0,20,80,4.0,,30,Left,Right,275,180,253,13,,,0.0,,,,,Bandit,C:\Use
2023-02-20 20:04:00,1.17.0,20,80,4.0,2.0,30,Pellet,Right,275,180,254,13,0.06,140.0,,,,,,Bandit,C:\Use
2023-02-20 20:04:00,1.17.0,20,80,4.0,,30,Left,Right,276,180,254,14,,,0.2,,,,,Bandit,C:\Use
2023-02-20 20:04:00,1.17.0,20,80,4.0,,30,LeftinTimeOut,Right,276,180,254,14,,,,,,,,Bandit,C:\Use
2023-02-20 20:04:00,1.17.0,20,80,3.98,,30,LeftinTimeOut,Right,276,180,254,14,,,,,,,,Bandit,C:\Use
2023-02-20 20:04:00,1.17.0,20,80,4.0,,30,LeftinTimeOut,Right,276,180,254,14,,,,,,,,Bandit,C:\Use
2023-02-20 20:05:00,1.17.0,20,80,4.0,,30,LeftinTimeOut,Right,276,180,254,14,,,,,,,,Bandit,C:\Use
2023-02-20 20:10:00,1.17.0,20,80,4.0,,30,Left,Right,277,180,254,14,,,118.88,,,,,Bandit,C:\Use
2023-02-20 20:11:00,1.17.0,20,80,4.0,,30,Left,Right,278,180,254,14,,,31.76,,,,,Bandit,C:\Use
2023-02-20 20:13:00,1.17.0,20,80,4.0,,30,Left,Right,279,180,254,14,,,17.11,,,,,Bandit,C:\Use
2023-02-20 20:21:00,1.17.0,20,80,4.0,,30,Left,Right,280,180,254,14,,,2.13,,,,,Bandit,C:\Use
2023-02-20 20:22:00,1.17.0,20,80,4.0,,30,LeftinTimeOut,Right,280,180,254,14,,,,,,,,Bandit,C:\Use
2023-02-20 20:22:00,1.17.0,20,80,4.0,,30,Left,Right,281,180,254,14,,,0.17,,,,,Bandit,C:\Use
2023-02-20 20:26:00,1.17.0,20,80,4.0,,30,Left,Right,282,180,254,14,,,0.0,,,,,Bandit,C:\Use
2023-02-20 20:27:00,1.17.0,20,80,4.0,,30,Left,Right,283,180,254,14,,,0.0,,,,,Bandit,C:\Use
2023-02-20 20:27:00,1.17.0,20,80,4.0,,30,LeftinTimeOut,Right,283,180,254,14,,,,,,,,Bandit,C:\Use
2023-02-20 20:34:00,1.17.0,20,80,4.0,,30,Left,Right,284,180,254,14,,,0.0,,,,,Bandit,C:\Use
2023-02-20 20:34:00,1.17.0,20,80,3.99,,30,LeftinTimeOut,Right,284,180,254,14,,,,,,,,Bandit,C:\Use
2023-02-20 20:34:00,1.17.0,20,80,4.0,,30,RightinTimeout,Right,284,180,254,14,,,0.27,,,,,Bandit,C:\Use
2023-02-20 20:34:00,1.17.0,20,80,4.0,,30,RightinTimeout,Right,284,180,254,14,,,0.01,,,,,Bandit,C:\Use
2023-02-20 20:34:00,1.17.0,20,80,3.98,,30,Left,Right,285,180,254,14,,,0.0,,,,,Bandit,C:\Use
2023-02-20 20:35:00,1.17.0,20,80,3.99,,30,LeftinTimeOut,Right,285,180,254,14,,,,,,,,Bandit,C:\Use
2023-02-20 20:35:00,1.17.0,20,80,4.0,,30,Left,Right,286,180,254,14,,,0.0,,,,,Bandit,C:\Use
2023-02-20 20:35:00,1.17.0,20,80,4.0,,30,Right,Right,286,181,254,14,,,0.0,,,,,Bandit,C:\Use
2023-02-20 20:35:00,1.17.0,20,80,4.0,1.0,30,Pellet,Right,286,181,255,14,0.37,1891.0,,,,,,Bandit,C:\Use
2023-02-20 20:36:00,1.17.0,20,80,3.99,,30,Right,Right,286,182,255,15,,,0.0,,,,,Bandit,C:\Use
2023-02-20 20:36:00,1.17.0,20,80,4.0,1.0,30,Pellet,Right,286,182,256,15,0.19,23.0,,,,,,Bandit,C:\Use
2023-02-20 20:36:00,1.17.0,20,80,4.0,,30,Right,Right,286,183,256,16,,,0.0,,,,,Bandit,C:\Use
2023-02-20 20:36:00,1.17.0,20,80,4.0,1.0,30,Pellet,Right,286,183,257,16,0.19,22.0,,,,,,Bandit,C:\Use
2023-02-20 20:37:00,1.17.0,20,80,4.0,,30,Right,Right,286,184,257,17,,,0.0,,,,,Bandit,C:\Use
2023-02-20 20:37:00,1.17.0,20,80,3.99,3.0,30,Pellet,Right,286,184,258,17,15.26,49.0,,,,,,Bandit,C:\Use
2023-02-20 20:37:00,1.17.0,20,80,4.0,,30,Right,Right,286,185,258,18,,,0.0,,,,,Bandit,C:\Use
2023-02-20 20:37:00,1.17.0,20,80,3.99,2.0,30,Pellet,Right,286,185,259,18,0.44,23.0,,,,,,Bandit,C:\Use
2023-02-20 20:38:00,1.17.0,20,80,4.0,,30,Right,Right,286,186,259,19,,,0.0,,,,,Bandit,C:\Use
2023-02-20 20:38:00,1.17.0,20,80,4.0,2.0,30,Pellet,Right,286,186,260,19,0.12,22.0,,,,,,Bandit,C:\Use
2023-02-20 20:38:00,1.17.0,20,80,4.0,,30,Right,Right,286,187,260,20,,,0.0,,,,,Bandit,C:\Use
2023-02-20 20:38:00,1.17.0,20,80,4.0,2.0,30,Pellet,Right,286,187,261,20,0.56,24.0,,,,,,Bandit,C:\Use
2023-02-20 20:39:00,1.17.0,20,80,4.0,,30,Right,Right,286,188,261,21,,,0.0,,,,,Bandit,C:\Use
2023-02-20 20:39:00,1.17.0,20,80,4.0,,30,LeftinTimeOut,Right,286,188,261,21,,,,,,,,Bandit,C:\Use
2023-02-20 20:40:00,1.17.0,20,80,4.0,,30,Left,Right,287,188,261,21,,,0.0,,,,,Bandit,C:\Use
2023-02-20 20:40:00,1.17.0,20,80,3.99,2.0,30,Pellet,Right,287,188,262,21,0.06,99.0,,,,,,Bandit,C:\Use
2023-02-20 20:40:00,1.17.0,20,80,4.0,,30,Left,Right,288,188,262,22,,,0.0,,,,,Bandit,C:\Use
2023-02-20 20:40:00,1.17.0,20,80,4.0,1.0,30,Pellet,Right,288,188,263,22,0.12,21.0,,,,,,Bandit,C:\Use
2023-02-20 20:40:00,1.17.0,20,80,4.0,,30,Left,Right,289,188,263,23,,,0.0,,,,,Bandit,C:\Use
2023-02-20 20:41:00,1.17.0,20,80,3.99,,30,LeftinTimeOut,Right,289,188,263,23,,,,,,,,Bandit,C:\Use
2023-02-20 20:41:00,1.17.0,20,80,4.0,,30,LeftinTimeOut,Right,289,188,263,23,,,,,,,,Bandit,C:\Use
2023-02-20 20:41:00,1.17.0,20,80,4.0,,30,LeftinTimeOut,Right,289,188,263,23,,,,,,,,Bandit,C:\Use
2023-02-20 20:41:00,1.17.0,20,80,4.0,,30,LeftinTimeOut,Right,289,188,263,23,,,,,,,,Bandit,C:\Use
2023-02-20 20:41:00,1.17.0,20,80,4.0,,30,Right,Right,289,189,263,23,,,0.0,,,,,Bandit,C:\Use
2023-02-20 20:41:00,1.17.0,20,80,4.0,1.0,30,Pellet,Right,289,189,264,23,0.5,70.0,,,,,,Bandit,C:\Use
2023-02-20 20:42:00,1.17.0,20,80,4.0,,30,Right,Right,289,190,264,24,,,0.0,,,,,Bandit,C:\Use
2023-02-20 20:44:00,1.17.0,20,80,3.99,,30,Left,Right,290,190,264,24,,,0.0,,,,,Bandit,C:\Use
2023-02-20 20:44:00,1.17.0,20,80,3.99,,30,Left,Right,291,190,264,24,,,0.0,,,,,Bandit,C:\Use
2023-02-20 20:46:00,1.17.0,20,80,3.99,,30,Right,Right,291,191,264,24,,,0.0,,,,,Bandit,C:\Use
2023-02-20 20:51:00,1.17.0,20,80,3.99,,30,Left,Right,292,191,264,24,,,241.54,,,,,Bandit,C:\Use
2023-02-20 20:51:00,1.17.0,20,80,3.99,,30,LeftinTimeOut,Right,292,191,264,24,,,,,,,,Bandit,C:\Use
2023-02-20 20:52:00,1.17.0,20,80,3.99,,30,Left,Right,293,191,264,24,,,0.0,,,,,Bandit,C:\Use
2023-02-20 20:53:00,1.17.0,20,80,4.0,,30,Right,Right,293,192,264,24,,,0.0,,,,,Bandit,C:\Use
2023-02-20 20:54:00,1.17.0,20,80,4.0,,30,LeftDuringDispense,Right,293,192,264,24,,,65.36,,,,,Bandit,C:\Use
2023-02-20 20:54:00,1.17.0,20,80,3.99,2.0,30,Pellet,Right,293,192,265,24,1.64,746.0,,,,,,Bandit,C:\Use
2023-02-20 20:54:00,1.17.0,20,80,3.98,,30,Right,Right,293,193,265,25,,,0.0,,,,,Bandit,C:\Use
2023-02-20 20:55:00,1.17.0,20,80,3.99,1.0,30,Pellet,Right,293,193,266,25,0.06,92.0,,,,,,Bandit,C:\Use
2023-02-20 20:56:00,1.17.0,20,80,3.99,,30,Left,Right,294,193,266,26,,,0.0,,,,,Bandit,C:\Use
2023-02-20 20:56:00,1.17.0,20,80,3.99,,30,LeftinTimeOut,Right,294,193,266,26,,,,,,,,Bandit,C:\Use
2023-02-20 20:56:00,1.17.0,20,80,3.99,,30,LeftinTimeOut,Right,294,193,266,26,,,,,,,,Bandit,C:\Use
2023-02-20 20:57:00,1.17.0,20,80,4.0,,30,Right,Right,294,194,266,26,,,0.0,,,,,Bandit,C:\Use
2023-02-20 20:59:00,1.17.0,20,80,4.0,,30,Left,Right,295,194,266,26,,,2.3,,,,,Bandit,C:\Use
2023-02-20 20:59:00,1.17.0,20,80,4.0,,30,LeftinTimeOut,Right,295,194,266,26,,,,,,,,Bandit,C:\Use
2023-02-20 20:59:00,1.17.0,20,80,4.0,,30,Left,Right,296,194,266,26,,,0.0,,,,,Bandit,C:\Use
2023-02-20 20:59:00,1.17.0,20,80,4.0,,30,LeftinTimeOut,Right,296,194,266,26,,,,,,,,Bandit,C:\Use
2023-02-20 20:59:00,1.17.0,20,80,3.98,,30,LeftinTimeOut,Right,296,194,266,26,,,,,,,,Bandit,C:\Use
2023-02-20 20:59:00,1.17.0,20,80,4.0,,30,LeftinTimeOut,Right,296,194,266,26,,,,,,,,Bandit,C:\Use
2023-02-20 20:59:00,1.17.0,20,80,3.99,,30,LeftinTimeOut,Right,296,194,266,26,,,,,,,,Bandit,C:\Use
2023-02-20 20:59:00,1.17.0,20,80,4.0,,30,LeftinTimeOut,Right,296,194,266,26,,,,,,,,Bandit,C:\Use
2023-02-20 20:59:00,1.17.0,20,80,3.99,,30,LeftinTimeOut,Right,296,194,266,26,,,,,,,,Bandit,C:\Use
2023-02-20 20:59:00,1.17.0,20,80,3.99,,30,LeftinTimeOut,Right,296,194,266,26,,,,,,,,Bandit,C:\Use
2023-02-20 21:04:00,1.17.0,20,80,4.0,,30,Left,Right,297,194,266,26,,,13.82,,,,,Bandit,C:\Use
2023-02-20 21:05:00,1.17.0,20,80,3.99,,30,LeftinTimeOut,Right,297,194,266,26,,,,,,,,Bandit,C:\Use
2023-02-20 21:05:00,1.17.0,20,80,3.99,,30,Left,Right,298,194,266,26,,,0.0,,,,,Bandit,C:\Use
2023-02-20 21:06:00,1.17.0,20,80,3.99,,30,LeftinTimeOut,Right,298,194,266,26,,,,,,,,Bandit,C:\Use
2023-02-20 21:08:00,1.17.0,20,80,4.0,,30,Left,Right,299,194,266,26,,,117.63,,,,,Bandit,C:\Use
2023-02-20 21:08:00,1.17.0,20,80,4.0,,30,LeftinTimeOut,Right,299,194,266,26,,,,,,,,Bandit,C:\Use
2023-02-20 21:08:00,1.17.0,20,80,4.0,,30,LeftinTimeOut,Right,299,194,266,26,,,,,,,,Bandit,C:\Use
2023-02-20 21:09:00,1.17.0,20,80,3.99,,30,Left,Right,300,194,266,26,,,0.0,,,,,Bandit,C:\Use
2023-02-20 21:09:00,1.17.0,20,80,4.0,1.0,30,Pellet,Right,300,194,267,26,0.19,818.0,,,,,,Bandit,C:\Use
2023-02-20 21:09:00,1.17.0,20,80,4.0,,30,Left,Right,301,194,267,27,,,0.0,,,,,Bandit,C:\Use
2023-02-20 21:09:00,1.17.0,20,80,4.0,,30,LeftinTimeOut,Right,301,194,267,27,,,,,,,,Bandit,C:\Use
2023-02-20 21:09:00,1.17.0,20,80,3.99,,30,LeftinTimeOut,Right,301,194,267,27,,,,,,,,Bandit,C:\Use
2023-02-20 21:09:00,1.17.0,20,80,3.99,,30,LeftinTimeOut,Right,301,194,267,27,,,,,,,,Bandit,C:\Use
2023-02-20 21:09:00,1.17.0,20,80,3.99,,30,LeftinTimeOut,Right,301,194,267,27,,,,,,,,Bandit,C:\Use
2023-02-20 21:09:00,1.17.0,20,80,3.99,,30,LeftinTimeOut,Right,301,194,267,27,,,,,,,,Bandit,C:\Use
2023-02-20 21:10:00,1.17.0,20,80,4.0,,30,LeftinTimeOut,Right,301,194,267,27,,,,,,,,Bandit,C:\Use
2023-02-20 21:10:00,1.17.0,20,80,3.98,,30,LeftinTimeOut,Right,301,194,267,27,,,,,,,,Bandit,C:\Use
2023-02-20 21:10:00,1.17.0,20,80,3.99,,30,LeftinTimeOut,Right,301,194,267,27,,,,,,,,Bandit,C:\Use
2023-02-20 21:10:00,1.17.0,20,80,3.99,,30,LeftinTimeOut,Right,301,194,267,27,,,,,,,,Bandit,C:\Use
2023-02-20 21:10:00,1.17.0,20,80,4.0,,30,LeftinTimeOut,Right,301,194,267,27,,,,,,,,Bandit,C:\Use
2023-02-20 21:10:00,1.17.0,20,80,4.0,,30,LeftinTimeOut,Right,301,194,267,27,,,,,,,,Bandit,C:\Use
2023-02-20 21:10:00,1.17.0,20,80,4.0,,30,RightinTimeout,Right,301,194,267,27,,,0.05,,,,,Bandit,C:\Use
2023-02-20 21:10:00,1.17.0,20,80,4.0,,30,RightinTimeout,Right,301,194,267,27,,,0.27,,,,,Bandit,C:\Use
2023-02-20 21:10:00,1.17.0,20,80,3.99,,30,Right,Right,301,195,267,27,,,0.0,,,,,Bandit,C:\Use
2023-02-20 21:11:00,1.17.0,20,80,4.0,,30,Left,Right,302,195,267,27,,,0.04,,,,,Bandit,C:\Use
2023-02-20 21:17:00,1.17.0,20,80,4.0,,30,Left,Right,303,195,267,27,,,1.95,,,,,Bandit,C:\Use
2023-02-20 21:17:00,1.17.0,20,80,3.99,,30,LeftinTimeOut,Right,303,195,267,27,,,,,,,,Bandit,C:\Use
2023-02-20 21:18:00,1.17.0,20,80,3.99,,30,Left,Right,304,195,267,27,,,16.72,,,,,Bandit,C:\Use
2023-02-20 21:18:00,1.17.0,20,80,3.99,2.0,30,Pellet,Right,304,195,268,27,0.06,537.0,,,,,,Bandit,C:\Use
2023-02-20 21:19:00,1.17.0,20,80,4.0,,30,Left,Right,305,195,268,28,,,29.31,,,,,Bandit,C:\Use
2023-02-20 21:19:00,1.17.0,20,80,3.99,1.0,30,Pellet,Right,305,195,269,28,0.19,52.0,,,,,,Bandit,C:\Use
2023-02-20 21:19:00,1.17.0,20,80,4.0,,30,Right,Right,305,196,269,29,,,0.0,,,,,Bandit,C:\Use
2023-02-20 21:19:00,1.17.0,20,80,4.0,1.0,30,Pellet,Right,305,196,270,29,0.37,20.0,,,,,,Bandit,C:\Use
2023-02-20 21:19:00,1.17.0,80,20,4.0,,30,Right,Left,305,197,270,0,,,0.0,,,,,Bandit,C:\Use
