TimeStamp,Events,UV,Fluorescence,ToneStart_5_RWD,ToneStart_10_RWD,ToneStart_20_RWD,Dispense_RWD,Retrieval_RWD,TimeStampAdjusted,ToneStart,PelletGrab,ToneStart_5000,ToneStart_10000,ToneStart_20000,Debleached Fluorescence,Debleached UV,Estimated Motion,CorrectedFluorescence,Corrected_Fluorescence_Z_25,CorrectedFluorescence_Z,Xpos,Ypos,Speed_cm,Dispense_Bonsai,Retrieval_Bonsai,DistFromFED
851889.774,,387.838,432.146,0,0,0,0,0,851.889774,0,0,0,0,0,-11.676941277293338,-13.251816307176966,-11.63499949664442,-0.041941780648917515,3.884982463906889,-0.003400889702540223,322.87606521581756,106.49127301399974,2.1839320686985793,0,0,3.402155176067904
851956.434,,386.757,432.22,0,0,0,0,0,851.9564340000001,0,0,0,0,0,-11.601750150275905,-14.331457712777876,-12.582844056827048,0.981093906551143,4.270997809844038,0.07955294487719507,322.9585063957548,103.86407469024448,1.1846297739272684,0,0,3.3252321056066356
852023.095,,388.838,433.15,0,0,0,0,0,852.023095,0,0,0,0,0,-10.670559008586679,-12.249099102599757,-10.754688642661332,0.08412963407465313,3.93255216394394,0.0068217324533251375,320.7975884504413,103.5503698480525,1.1216349216457475,0,0,3.297989963951598
852089.748,,387.555,431.379,0,0,0,0,0,852.089748,0,0,0,0,0,-12.440368013042757,-13.530740660069966,-11.87987425711634,-0.5604937559264176,3.689320648168107,-0.04544817633815563,321.23627680894407,104.49167434545487,0.9732038222955364,0,0,3.329458612397225
852156.409,,387.147,432.26,0,0,0,0,0,852.1564089999999,0,0,0,0,0,-11.558176877746632,-13.937382059095341,-12.236875050168297,0.6786981724216652,4.156896810846257,0.05503289536137713,317.25820183827267,98.90472430191451,35.27598165927608,0,0,3.151176461665108
852223.065,,388.484,430.977,0,0,0,0,0,852.2230649999999,0,0,0,0,0,-12.839985834989761,-12.599023564625952,-11.061896198879277,-1.7780896361104848,3.229893180698942,-0.1441781116605432,321.07239245785416,104.66031472176383,3.1336608192141764,0,0,3.3331270911217272
852289.726,,386.657,429.733,0,0,0,0,0,852.289726,0,0,0,0,0,-14.0827947060871,-14.424664972854941,-12.664673073364629,-1.418121632722471,3.3657175464494946,-0.11498975921042241,288.78602408175914,118.94194406176089,34.84133103641468,0,0,3.6644334460310386
852356.387,,386.963,432.544,0,0,0,0,0,852.356387,0,0,0,0,0,-11.270603580381191,-14.117306385685993,-12.394835177779884,1.1242315973986923,4.325007015916198,0.0911594024790704,321.76050245203766,102.79969842628444,8.766491054783199,0,0,3.283629613381193
852423.041,,387.428,434.896,0,0,0,0,0,852.423041,0,0,0,0,0,-8.917412582950362,-13.65094794578198,-11.985407280641901,3.067994697691539,5.058434397743866,0.24877130663970629,294.33823278128597,119.87380734073741,27.660765192417287,0,0,3.7154005566323334
852489.703,,386.418,443.962,0,0,0,0,0,852.489703,0,0,0,0,0,0.14977855423063602,-14.659589347436054,-12.870919137424275,13.020697691654911,8.813822540399315,1.0557958201658117,317.66376352489135,105.82282856750423,37.21835192634899,0,0,3.363497213888825
