TimeStamp,Events,UV,Fluorescence,ToneStart,PelletGrab,TimeStampAdjusted,Debleached Fluorescence,Debleached UV,Estimated Motion,CorrectedFluorescence,Corrected_Fluorescence_Z_25,CorrectedFluorescence_Z,Xpos,Ypos,Speed_cm,Speed_px,ToneStart_Bonsai,PelletGrab_Bonsai,Completed_Tone,Completed_PelletGrab,DistFromFED
2297903.258,,420.296,432.901,0,0,2297.903258,-4.1354344722538485,3.256989475309126,1.9185017798193271,-6.053936252073176,1.8276446936244326,-0.47489297080061654,432.137546326087,86.87583885785168,2.1339071837507233,61.91419611363437,0,0,0,0,5.7964118267178595
2297969.917,,430.105,429.726,0,0,2297.969917,-7.310165955875732,13.066400675815999,7.696650712333318,-15.00681666820905,-1.0111824101271971,-1.177189757719283,432.7330779525263,86.110485858937,1.6739388370928507,48.56845613117473,0,0,0,0,5.801243370026653
2298036.574,,421.905,429.664,0,0,2298.036574,-7.371897463408743,4.866811856769914,2.86675374773501,-10.238651211143754,0.5007329406344599,-0.8031573654225879,432.6529408460539,85.53797492311483,1.893839418178468,54.94875598981587,0,0,0,0,5.789170162689966
2298103.236,,428.677,437.14,0,0,2298.103236,0.10437103334271569,11.639223061351743,6.855984066704435,-6.7516130333617195,1.606421616321793,-0.5296212972198561,430.4835948300699,85.77695150222087,1.648448064574815,47.82885475545025,0,0,0,0,5.728128890981626
2298169.889,,427.017,433.055,0,0,2298.169889,-3.9803605220071745,9.979634203203602,5.878417585586252,-9.858778107593427,0.6211851316858803,-0.773358725469865,430.523734047876,85.94543103443759,1.1427172081593253,33.15533958887864,0,0,0,0,5.732210726155999
2298236.548,,424.861,437.732,0,0,2298.236548,0.6969079309558879,7.824045374852631,4.608686606541184,-3.911778675585296,2.5068914506435993,-0.306854271173906,430.63520381703074,85.8536610955237,1.5615609932665016,45.30787201839012,0,0,0,0,5.733997886984922
2298303.209,,432.043,444.227,0,0,2298.3032089999997,7.19217637612104,15.00645655162515,8.839423867489144,-1.6472474913681037,3.2249410843078867,-0.12921613678237426,427.18776681839705,87.11504285861288,1.7803836444308774,51.65689630654322,0,0,0,0,5.653169661728041
2298369.87,,438.568,438.47,0,0,2298.36987,1.4354448054344857,21.531867721185165,12.6831609494518,-11.247716144017314,0.18077324635283495,-0.8823121208990679,423.9920705926287,88.38827165826241,2.1508410309748136,62.40552279643243,0,0,0,0,5.581742700727737
2298436.527,,421.808,434.876,0,0,2298.436527,-2.158286797208632,4.772278858861853,2.8110699019072825,-4.969356699115915,2.171548966662717,-0.3898145714704128,421.59715543116215,89.70075805761823,0.7229740955049035,20.976713642947274,0,0,0,0,5.535705464079419
2298503.188,,421.22,432.69,0,0,2298.503188,-4.344018399594859,4.184690013999614,2.464955768520516,-6.808974168115375,1.5882332415784934,-0.5341209150812648,426.1933366920767,89.4965243223315,2.40794290870138,69.86519873733509,0,0,0,0,5.6662567328759765
