TimeStamp,Events,UV,Fluorescence,TimeStampAdjusted,Debleached Fluorescence,Debleached UV,Estimated Motion,CorrectedFluorescence,Corrected_Fluorescence_Z_25,CorrectedFluorescence_Z,ToneStart,PelletGrab,Xpos,Ypos,Speed_cm,Speed_px,DistFromFED,ToneStart_Bonsai,PelletGrab_Bonsai,Completed_Tone,Completed_PelletGrab,DistFromFED_orig,Xpos_cm,Ypos_cm
12799.998,,709.111,739.467,12.799998,-31.336477,7.994854,2.011513,-33.34799,-0.717884,-0.969151,0,0,179.781122,273.530716,6.01312,178.221657,8.015719,0,0,0,0,9.303881,-4.168528,6.846541
12866.663,,707.793,739.296,12.866663,-31.450534,6.68602,1.682192,-33.132726,-0.6865,-0.962895,0,0,182.347898,295.981558,17.419446,516.291468,8.719088,0,0,0,0,9.959008,-4.072364,7.709627
12933.328,,709.177,745.61,12.933328,-25.079663,8.079186,2.032732,-27.112395,0.191196,-0.787934,0,0,181.843451,355.746537,33.825034,1002.533393,10.81315,0,0,0,0,11.842604,-4.09835,10.006385
12999.996,,710.881,746.833,12.999996,-23.79986,9.792351,2.463789,-26.263649,0.314934,-0.763268,0,0,154.380576,408.165111,27.110856,803.533217,13.078587,0,0,0,0,13.822031,-5.159558,12.017837
13066.667,,711.02,745.683,13.066667,-24.893127,9.940516,2.501069,-27.394196,0.150112,-0.796123,0,0,137.070701,438.856914,15.913493,471.656823,14.425226,0,0,0,0,14.997877,-5.828178,13.195435
13133.332,,715.275,743.663,13.133332,-26.856471,14.20468,3.573994,-30.430464,-0.292541,-0.884362,0,0,127.588016,464.864224,14.574526,431.971456,15.487086,0,0,0,0,15.931617,-6.195477,14.193868
13199.997,,714.782,745.058,13.199997,-25.404886,13.720843,3.452253,-28.857139,-0.063168,-0.838639,0,0,129.581162,472.698426,4.619585,136.918944,15.734071,0,0,0,0,16.154455,-6.119744,14.495162
13266.666,,715.66,747.034,13.266666,-23.372368,14.608005,3.675476,-27.047845,0.200607,-0.786058,0,0,133.86407,459.187111,10.162774,301.212425,15.191622,0,0,0,0,15.676905,-5.953657,13.976385
13333.332,,716.733,749.83,13.333332,-20.519925,15.690167,3.947763,-24.467689,0.576764,-0.711074,0,0,135.335953,444.527585,6.408909,189.952371,14.651613,0,0,0,0,15.197379,-5.895472,13.413171
13400.0,,718.464,753.45,13.4,-16.843551,17.430328,4.385613,-21.229164,1.048905,-0.616957,0,0,136.571976,434.916086,5.423772,160.754084,14.294421,0,0,0,0,14.880344,-5.846909,13.043931
13466.664,,719.065,755.519,13.466664,-14.718252,18.040487,4.539138,-19.25739,1.336367,-0.559653,0,0,138.051501,425.643279,4.034708,119.583893,13.946017,0,0,0,0,14.571228,-5.789026,12.687733
13533.328,,719.566,757.556,13.533328,-12.625024,18.550647,4.667501,-17.292525,1.622822,-0.502551,0,0,141.364686,419.729955,3.495639,103.606546,13.686493,0,0,0,0,14.344449,-5.661045,12.460845
13600.0,,721.14,757.85,13.6,-12.27486,20.133806,5.065846,-17.340706,1.615798,-0.503951,0,0,141.090078,414.059194,2.709852,80.316749,13.492521,0,0,0,0,14.17046,-5.670972,12.242883
13666.665,,721.9,760.77,13.666665,-9.298772,20.902964,5.259378,-14.55815,2.021463,-0.423085,0,0,138.601865,409.937635,2.734833,81.057157,13.389422,0,0,0,0,14.073781,-5.766141,12.084214
13733.328,,722.639,766.967,13.733328,-3.045757,21.651121,5.447624,-8.493381,2.905638,-0.246833,0,0,129.260978,406.485247,6.034811,178.864558,13.428588,0,0,0,0,14.091658,-6.124737,11.950505
13799.997,,721.886,768.38,13.799997,-1.576807,20.907278,5.260463,-6.83727,3.14708,-0.198703,0,0,121.676487,402.3195,3.3271,98.611246,13.422219,0,0,0,0,14.070016,-6.415755,11.789574
13866.666,,721.048,768.87,13.866666,-1.030928,20.078434,5.051914,-6.082842,3.257068,-0.176778,0,0,117.417858,401.949689,2.218266,65.746741,13.488375,0,0,0,0,14.120626,-6.579376,11.774892
13933.327,,719.73,772.255,13.933327,2.409874,18.769588,4.72259,-2.312716,3.806709,-0.067212,0,0,111.703092,401.718191,2.966702,87.9295,13.588592,0,0,0,0,14.198181,-6.798973,11.765364
14000.0,,714.411,770.956,14.0,1.166615,13.459744,3.386557,-2.219942,3.820235,-0.064515,0,0,112.986721,410.630856,6.426222,190.4655,13.862729,0,0,0,0,14.44922,-6.750627,12.108026
14066.667,,713.577,763.739,14.066667,-5.994718,12.634897,3.179014,-9.173732,2.806451,-0.266605,0,0,108.923838,431.094254,12.621485,374.085674,14.628394,0,0,0,0,15.131802,-6.909026,12.894002
14133.333,,713.319,759.495,14.133333,-10.183123,12.38605,3.116401,-13.299523,2.204957,-0.386507,0,0,107.549089,455.957418,11.661106,345.62119,15.501951,0,0,0,0,15.914371,-6.964604,13.84936
14199.994,,712.748,758.852,14.199994,-10.770601,11.824202,2.975032,-13.745633,2.139919,-0.399472,0,0,110.216235,481.416069,11.375822,337.165715,16.340077,0,0,0,0,16.668467,-6.864915,14.828049
14266.663,,713.782,759.212,14.266663,-10.355143,12.867354,3.237503,-13.592647,2.162223,-0.395026,0,0,115.229098,492.944336,4.516984,133.877977,16.66611,0,0,0,0,16.96585,-6.67354,15.271643
14333.334,,714.937,760.983,14.333334,-8.528754,14.031506,3.530421,-12.059174,2.385786,-0.350461,0,0,119.061855,488.898496,3.514723,104.172178,16.465026,0,0,0,0,16.79165,-6.525798,15.116581
14399.998,,714.774,755.483,14.399998,-13.973439,13.877656,3.49171,-17.465149,1.597656,-0.507568,0,0,119.801644,476.711715,6.518894,193.212179,16.02409,0,0,0,0,16.399876,-6.496021,14.648316
14466.661,,711.306,756.534,14.466661,-12.867195,10.418805,2.621413,-15.488609,1.885813,-0.450126,0,0,118.933843,453.232431,13.079592,387.663413,15.216716,0,0,0,0,15.677628,-6.526779,13.745894
14533.332,,710.057,754.959,14.533332,-14.387015,9.178954,2.309449,-16.696464,1.709721,-0.485228,0,0,116.41464,432.579082,9.337583,276.754757,14.546246,0,0,0,0,15.072212,-6.621313,12.951892
14599.997,,705.226,743.816,14.599997,-25.474908,4.357102,1.096203,-26.571111,0.270109,-0.772203,0,0,114.726307,415.520509,8.54795,253.350966,13.995531,0,0,0,0,14.572875,-6.684313,12.296132
14666.66,,699.976,746.961,14.66666,-22.274873,-0.883751,-0.222471,-22.052402,0.928886,-0.640881,0,0,122.771452,421.059409,6.359026,188.473883,14.040916,0,0,0,0,14.630505,-6.375744,12.509884
14733.331,,707.27,745.539,14.733331,-23.6419,6.419396,1.615105,-25.257005,0.461691,-0.734013,0,0,135.605096,444.198711,15.433781,457.438726,14.635893,0,0,0,0,15.184311,-5.885092,13.400562
14799.994,,708.089,743.139,14.799994,-25.987003,7.247542,1.823479,-27.810481,0.089423,-0.808221,0,0,131.319672,473.315991,14.971392,443.734089,15.730312,0,0,0,0,16.153126,-6.053,14.519088
14866.664,,709.74,742.641,14.866664,-26.430169,8.907687,2.241195,-28.671364,-0.036084,-0.83324,0,0,129.335075,496.21943,10.862736,321.958458,16.574986,0,0,0,0,16.901852,-6.131799,15.399065
14933.332,,713.761,740.627,14.933332,-28.389406,12.937832,3.255237,-31.644643,-0.469555,-0.919649,0,0,129.966313,509.928453,6.224174,184.477055,17.057475,0,0,0,0,17.330539,-6.109054,15.925983
14999.998,,714.77,739.188,14.999998,-29.773714,13.955976,3.511416,-33.28513,-0.708719,-0.967324,0,0,124.856449,508.992233,5.168275,153.18148,17.094777,0,0,0,0,17.358516,-6.305326,15.889439
15066.661,,714.591,738.504,15.066661,-30.403092,13.786119,3.468678,-33.87177,-0.794245,-0.984373,0,0,120.547613,494.037103,7.941845,235.386746,16.624588,0,0,0,0,16.935634,-6.469266,15.314226
15133.327,,716.161,740.19,15.133327,-28.662537,15.365261,3.866013,-32.52855,-0.598418,-0.945336,0,0,116.435469,484.693785,4.561601,135.200381,16.356971,0,0,0,0,16.692099,-6.626267,14.954701
15200.001,,715.829,739.357,15.200001,-29.441044,15.042404,3.784777,-33.225822,-0.700073,-0.9656,0,0,111.070236,475.107903,6.138883,181.949108,16.106245,0,0,0,0,16.46079,-6.831399,14.585716
15266.662,,713.892,740.369,15.266662,-28.374631,13.114544,3.2997,-31.674331,-0.473883,-0.920511,0,0,106.631707,457.413971,7.408775,219.587196,15.567782,0,0,0,0,15.971746,-7.000021,13.905235
15333.331,,708.041,739.275,15.333331,-29.414279,7.272685,1.829805,-31.244084,-0.411158,-0.908008,0,0,104.977835,417.274728,28.655176,849.305007,14.23595,0,0,0,0,14.77011,-7.059148,12.362471
15399.995,,705.191,734.939,15.399995,-33.695999,4.431824,1.115004,-34.811003,-0.931174,-1.011669,0,0,105.170487,384.29122,12.200625,361.611887,13.144307,0,0,0,0,13.777664,-7.048102,11.094911
15466.665,,699.519,728.54,15.466665,-40.040783,-1.231036,-0.309853,-39.730931,-1.648444,-1.15465,0,0,107.646526,364.20167,9.067354,268.745485,12.445063,0,0,0,0,13.143559,-6.950727,10.323128
15533.329,,694.858,730.012,15.533329,-38.51464,-5.882898,-1.480328,-37.034313,-1.255308,-1.076282,0,0,128.218696,328.560487,22.073054,654.218828,10.867516,0,0,0,0,11.755133,-6.156188,8.955683
15599.994,,694.872,734.957,15.599994,-33.515565,-5.859761,-1.474506,-32.041059,-0.527348,-0.931169,0,0,166.205831,330.895906,21.755014,644.792498,10.195763,0,0,0,0,11.256695,-4.696571,9.049629
15666.661,,702.661,737.741,15.666661,-30.677555,1.938376,0.487617,-31.165172,-0.399653,-0.905714,0,0,210.034247,329.538518,22.629824,670.720803,9.492839,0,0,0,0,10.709976,-3.012063,9.002304
15733.334,,705.267,744.783,15.733334,-23.581609,4.553513,1.145622,-24.727231,0.538926,-0.718617,0,0,248.120785,304.863701,20.620518,611.167404,8.205133,0,0,0,0,9.60562,-1.545643,8.058238
15799.997,,705.967,754.424,15.799997,-13.886738,5.262648,1.324051,-15.210789,1.926316,-0.442052,0,0,298.525399,313.559746,29.393602,871.191068,8.407073,0,0,0,0,9.747072,0.390483,8.398
15866.667,,703.865,758.376,15.866667,-9.88093,3.169783,0.797456,-10.678386,2.587089,-0.310333,0,0,353.385308,304.283327,28.226839,836.609622,8.426877,0,0,0,0,9.606971,2.499815,8.047558
15933.33,,703.274,768.93,15.93333,0.726806,2.587917,0.65105,0.075755,4.154922,0.002202,0,0,383.940616,300.312892,15.790644,468.01572,8.711253,0,0,0,0,9.724875,3.674517,7.898345
15999.987,,706.78,769.916,15.999987,1.766469,6.103049,1.535508,0.230961,4.177549,0.006712,0,0,401.837453,310.75794,12.358582,366.293527,9.377549,0,0,0,0,10.25181,4.361153,8.301733
16066.643,,702.978,766.178,16.066643,-1.917937,2.31018,0.581168,-2.499105,3.779536,-0.072628,0,0,428.109829,310.829165,11.978754,355.035895,9.892322,0,0,0,0,10.586519,5.370812,8.307371
16133.297,,698.652,766.62,16.133297,-1.422411,-2.00669,-0.505018,-0.917393,4.010132,-0.026661,0,0,436.45248,310.965105,2.875559,85.228129,10.075054,0,0,0,0,10.708451,5.691411,8.313517
16199.953,,707.349,771.629,16.199953,3.640049,6.69944,1.685568,1.954481,4.428819,0.056801,0,0,431.215295,319.084403,6.688892,198.250716,10.223596,0,0,0,0,10.882568,5.489246,8.624969
16266.61,,705.249,775.498,16.26661,7.562443,4.608569,1.159475,6.402968,5.077358,0.186081,0,0,431.376693,335.063541,8.914576,264.217322,10.749005,0,0,0,0,11.378539,5.493684,9.239077
16333.271,,708.223,778.052,16.333271,10.169773,7.591698,1.910073,8.2597,5.348048,0.240041,0,0,438.918331,342.738724,5.191569,153.871875,11.151369,0,0,0,0,11.717476,5.782667,9.534873
16399.925,,710.307,779.713,16.399925,11.88403,9.684825,2.436734,9.447297,5.521187,0.274555,0,0,445.526561,357.354263,12.358331,366.286104,11.763359,0,0,0,0,12.258554,6.035012,10.097289
16466.582,,710.952,782.018,16.466582,14.242223,10.338952,2.601322,11.640902,5.84099,0.338305,0,0,460.255089,412.82568,29.763708,882.160581,13.895449,0,0,0,0,14.174842,6.594915,12.230723
16533.235,,710.895,778.595,16.533235,10.872347,10.291078,2.589276,8.283071,5.351456,0.240721,0,0,466.091108,431.050235,6.734369,199.598618,14.618625,0,0,0,0,14.818066,6.817185,12.931751
16599.889,,713.3,774.517,16.599889,6.847404,12.705204,3.196704,3.6507,4.676108,0.106096,0,0,472.576995,442.32435,4.609847,136.63032,15.118202,0,0,0,0,15.253219,7.065198,13.36574
16666.545,,714.458,768.75,16.666545,1.133396,13.872328,3.490369,-2.356973,3.800257,-0.068498,0,0,465.074763,440.839157,8.093974,239.895685,14.934082,0,0,0,0,15.111758,6.777045,13.307835
16733.2,,708.443,760.509,16.7332,-7.054679,7.866452,1.979205,-9.033884,2.826839,-0.26254,0,0,458.531967,435.949755,0.74567,22.100764,14.652786,0,0,0,0,14.876916,6.526141,13.119209
16799.86,,709.344,764.072,16.79986,-3.438817,8.776576,2.208205,-5.647022,3.320605,-0.164112,0,0,463.765836,438.926636,7.1582,212.160445,14.84573,0,0,0,0,15.034987,6.726953,13.23419
16866.514,,710.749,764.043,16.866514,-3.415025,10.190699,2.564019,-5.979044,3.2722,-0.173761,0,0,467.641775,439.162455,3.618762,107.255771,14.922227,0,0,0,0,15.091195,6.875883,13.243681
16933.172,,709.432,765.512,16.933172,-1.893297,8.882821,2.234938,-4.128235,3.542027,-0.119974,0,0,462.564875,435.382433,6.432678,190.656867,14.70347,0,0,0,0,14.909172,6.681191,13.097851
16999.823,,710.765,767.403,16.999823,0.05036,10.224942,2.572635,-2.522275,3.776158,-0.073302,0,0,449.560848,425.697853,5.071694,150.318932,14.14671,0,0,0,0,14.445823,6.182506,12.72423
17066.481,,710.736,766.444,17.066481,-0.856044,10.205063,2.567633,-3.423677,3.644744,-0.099498,0,0,445.790663,423.410741,2.264828,67.126788,14.004366,0,0,0,0,14.329133,6.037867,12.635918
17133.138,,713.223,765.341,17.133138,-1.906515,12.701183,3.195692,-5.102207,3.400033,-0.148279,0,0,438.415224,419.448425,6.303141,186.817529,13.745524,0,0,0,0,14.118931,5.754861,12.482829
17199.792,,713.175,767.289,17.199792,0.093946,12.662302,3.185909,-3.091963,3.693104,-0.089858,0,0,421.268301,412.682226,10.630645,315.079553,13.241082,0,0,0,0,13.719144,5.096639,12.220905
17266.445,,713.492,765.354,17.266445,-1.788659,12.98842,3.267965,-5.056624,3.406679,-0.146954,0,0,404.52308,411.489372,6.013954,178.246383,12.962194,0,0,0,0,13.521188,4.45324,12.173214
17333.101,,713.981,762.447,17.333101,-4.643328,13.486538,3.393299,-8.036627,2.972228,-0.233558,0,0,394.945096,414.897939,4.775803,141.54908,12.963521,0,0,0,0,13.55132,4.084774,12.30315
17399.751,,713.972,759.322,17.399751,-7.716067,13.486654,3.393328,-11.109395,2.524253,-0.322858,0,0,384.854075,415.849216,5.412391,160.416776,12.880516,0,0,0,0,13.505385,3.696864,12.338594
17466.412,,715.431,753.382,17.466412,-13.603863,14.954771,3.762727,-17.36659,1.612024,-0.504703,0,0,373.876166,412.025923,7.052903,209.039577,12.622808,0,0,0,0,13.304167,3.275397,12.19045
17533.065,,714.304,748.286,17.533065,-18.64773,13.836886,3.481452,-22.129182,0.917692,-0.643113,0,0,365.559387,403.183258,6.022722,178.506263,12.213018,0,0,0,0,12.959691,2.956753,11.849701
17599.715,,711.076,747.418,17.599715,-19.463666,10.618,2.671534,-22.1352,0.916815,-0.643288,0,0,360.820244,397.165296,3.967416,117.58944,11.944785,0,0,0,0,12.732557,2.775289,11.617903
17666.371,,710.895,750.355,17.666371,-16.474661,10.446115,2.628285,-19.102947,1.358883,-0.555165,0,0,360.92336,389.580401,3.607967,106.935802,11.66262,0,0,0,0,12.48076,2.780089,11.326421
17733.027,,710.58,750.587,17.733027,-16.190722,10.140228,2.55132,-18.742042,1.411499,-0.544676,0,0,362.921579,383.473796,3.597284,106.619179,11.454135,0,0,0,0,12.289383,2.857556,11.09196
17799.684,,713.118,754.609,17.799684,-12.116848,12.687341,3.19221,-15.309057,1.911989,-0.444908,0,0,364.72927,379.03037,2.171835,64.370571,11.306955,0,0,0,0,12.152766,2.927518,10.921396
17866.336,,713.195,754.187,17.866336,-12.487042,12.773453,3.213877,-15.700918,1.854861,-0.456296,0,0,368.770123,377.030129,2.962495,87.804781,11.274683,0,0,0,0,12.112276,3.083032,10.844971
17932.988,,712.487,756.805,17.932988,-9.817301,12.074564,3.038026,-12.855327,2.269716,-0.373598,0,0,376.938273,377.557315,4.450877,131.918664,11.384711,0,0,0,0,12.186246,3.396882,10.866133
17999.644,,710.819,752.532,17.999644,-14.038622,10.415675,2.620626,-16.659248,1.715147,-0.484147,0,0,386.152774,380.82805,5.443767,161.346729,11.615077,0,0,0,0,12.364401,3.750641,10.992847
18066.298,,708.254,748.933,18.066298,-17.586009,7.859784,1.977527,-19.563536,1.291734,-0.568551,0,0,403.003055,387.272004,9.825948,291.229298,12.071807,0,0,0,0,12.721276,4.397498,11.242354
18132.952,,706.166,748.475,18.132952,-17.99246,5.780893,1.454449,-19.446909,1.308737,-0.565161,0,0,425.612276,398.890241,15.739112,466.488387,12.822206,0,0,0,0,13.323009,5.265105,11.691349
18199.607,,709.065,752.899,18.199607,-13.516976,8.689002,2.18617,-15.703146,1.854536,-0.456361,0,0,462.407408,417.169612,21.765087,645.091049,14.08163,0,0,0,0,14.339098,6.677151,12.397902
18266.254,,713.275,754.939,18.266254,-11.425562,12.908109,3.247758,-14.67332,2.004673,-0.426432,0,0,484.357675,428.764967,8.607329,255.1109,14.884898,0,0,0,0,14.993206,7.519435,12.845944
18332.911,,711.539,757.234,18.332911,-9.079204,11.181216,2.813247,-11.892451,2.410092,-0.345615,0,0,480.870271,438.258162,6.019686,178.416269,15.134174,0,0,0,0,15.237254,7.384364,13.210389
18399.565,,712.195,753.947,18.399565,-12.314914,11.846322,2.980597,-15.295511,1.913964,-0.444514,0,0,478.166687,440.949153,1.44224,42.746266,15.174001,0,0,0,0,15.283978,7.280166,13.313508
18466.215,,712.457,755.423,18.466215,-10.78769,12.117427,3.048811,-13.836501,2.126672,-0.402113,0,0,476.481113,440.466283,0.815452,24.16902,15.126578,0,0,0,0,15.24659,7.215441,13.294764
18532.868,,712.469,755.026,18.532868,-11.133528,12.138532,3.054121,-14.18765,2.075478,-0.412318,0,0,476.832123,439.542101,0.750733,22.250833,15.101907,0,0,0,0,15.222589,7.229033,13.259286
18599.524,,713.36,755.899,18.599524,-10.209428,13.038637,3.280601,-13.490029,2.177183,-0.392044,0,0,476.622389,438.633673,0.806046,23.89025,15.067427,0,0,0,0,15.19163,7.221073,13.224351
18666.179,,713.838,758.045,18.666179,-8.012393,13.52574,3.403163,-11.415556,2.479618,-0.331756,0,0,475.704571,436.90916,1.399113,41.468042,14.992358,0,0,0,0,15.125946,7.185991,13.157976
18732.827,,712.646,756.395,18.732827,-9.611427,12.342842,3.105529,-12.716956,2.289889,-0.369577,0,0,475.135748,435.141267,0.773645,22.929916,14.922296,0,0,0,0,15.063562,7.164326,13.089971
18799.485,,712.551,756.037,18.799485,-9.918517,12.256945,3.083916,-13.002433,2.248269,-0.377873,0,0,470.557242,433.317843,3.619771,107.285663,14.77649,0,0,0,0,14.946594,6.988572,13.01939
18866.139,,710.501,754.694,18.866139,-11.210674,10.216046,2.570397,-13.78107,2.134753,-0.400502,0,0,457.70158,428.030251,7.228843,214.254242,14.366786,0,0,0,0,14.618243,6.495103,12.814765
18932.792,,709.714,751.792,18.932792,-14.061895,9.438147,2.374666,-16.436561,1.747612,-0.477675,0,0,442.158863,419.818379,8.877327,263.113301,13.81959,0,0,0,0,14.173444,5.898691,12.49746
18999.44,,707.391,751.385,18.99944,-14.418183,7.124246,1.792456,-16.210639,1.780549,-0.471109,0,0,431.379608,411.059717,5.299857,157.081412,13.339684,0,0,0,0,13.773607,5.485404,12.159667
19066.091,,704.568,751.451,19.066091,-14.301533,4.310345,1.084438,-15.385971,1.900776,-0.447143,0,0,435.770978,401.118919,6.732106,199.531533,13.065456,0,0,0,0,13.506782,5.655265,11.77812
19132.745,,704.329,755.697,19.132745,-10.004944,4.080443,1.026591,-11.031535,2.535604,-0.320596,0,0,443.97449,390.463216,6.441074,190.905687,12.842401,0,0,0,0,13.269346,5.971709,11.369519
19199.402,,700.253,757.02,19.199402,-8.631415,0.013542,0.003301,-8.634716,2.885033,-0.25094,0,0,456.229912,375.56969,12.511364,370.821815,12.57526,0,0,0,0,12.967942,6.444339,10.798503
19266.051,,702.063,763.712,19.266051,-1.888956,1.832638,0.461012,-2.349967,3.801279,-0.068294,0,0,470.134467,351.818046,13.846526,410.394395,12.103574,0,0,0,0,12.45153,6.981324,9.887245
19332.705,,702.786,771.608,19.332705,6.057444,2.564735,0.645217,5.412227,4.932919,0.157289,0,0,481.777805,331.214913,11.803737,349.848606,11.746118,0,0,0,0,12.036215,7.431061,9.096737
19399.358,,703.642,775.327,19.399358,9.82678,3.42983,0.862888,8.963892,5.450712,0.260506,0,0,493.25026,315.515606,9.408346,278.852067,11.582503,0,0,0,0,11.795837,7.87369,8.494668
19466.005,,702.129,778.785,19.466005,13.335049,1.925924,0.484484,12.850565,6.017345,0.37346,0,0,505.966472,292.002336,16.706384,495.157153,11.296815,0,0,0,0,11.403842,8.36498,7.592439
19532.663,,704.316,780.096,19.532663,14.696263,4.122019,1.037052,13.659211,6.135236,0.396961,0,0,518.095119,257.700708,17.861292,529.387247,10.83686,0,0,0,0,10.788439,8.834881,6.275541
19599.31,,704.117,781.66,19.59931,16.310407,3.932112,0.989269,15.321137,6.377526,0.445259,0,0,521.273124,227.341723,15.507853,459.634136,10.314641,0,0,0,0,10.146253,8.960367,5.109174
19665.962,,705.952,784.387,19.665962,19.087491,5.776205,1.453269,17.634222,6.714748,0.512481,0,0,528.746608,205.958365,10.654902,315.79851,10.195598,0,0,0,0,9.870715,9.24994,4.288221
19732.612,,707.631,778.272,19.732612,13.022511,7.464296,1.878017,11.144494,5.768619,0.323878,0,0,535.12264,179.493139,13.685534,405.6228,10.045648,0,0,0,0,9.52451,9.497898,3.271846
19799.266,,706.314,771.701,19.799266,6.501472,6.156388,1.548929,4.952543,4.865902,0.14393,0,0,536.045993,162.811201,2.613024,77.446889,9.891506,0,0,0,0,9.253019,9.535225,2.630849
19865.916,,701.163,761.27,19.865916,-3.879632,1.014478,0.255151,-4.134783,3.541073,-0.120164,0,0,536.966678,155.262239,4.208731,124.741728,9.853528,0,0,0,0,9.154887,9.571441,2.340838
19932.571,,707.095,754.491,19.932571,-10.608796,6.955568,1.750014,-12.358809,2.342102,-0.359169,0,0,537.723146,149.112315,2.981632,88.372002,9.829147,0,0,0,0,9.079528,9.601192,2.104575
19999.22,,699.151,747.185,19.99922,-17.865025,-0.979343,-0.246523,-17.618502,1.575298,-0.512024,0,0,531.338728,145.9097,8.618094,255.429969,9.563565,0,0,0,0,8.838727,9.356188,1.980792
20065.87,,700.65,746.487,20.06587,-18.513317,0.528745,0.132934,-18.64625,1.425464,-0.541893,0,0,507.260923,154.353833,15.966931,473.240659,8.738756,0,0,0,0,8.273614,8.429927,2.302647
20132.522,,701.325,751.097,20.132522,-13.853668,1.212833,0.30506,-14.158728,2.079694,-0.411477,0,0,484.726229,141.362665,14.323384,424.527908,7.776731,0,0,0,0,7.396492,7.565337,1.800898
20199.178,,698.589,756.033,20.199178,-8.868079,-1.514079,-0.38107,-8.487009,2.906567,-0.246647,0,0,472.28758,132.651915,6.719204,199.149139,7.238034,0,0,0,0,6.884832,7.088272,1.464764
20265.824,,700.859,765.638,20.265824,0.786441,0.765006,0.19238,0.594061,4.230485,0.017264,0,0,461.383249,121.846505,7.815903,231.653971,6.752275,0,0,0,0,6.380954,6.670403,1.0483
20332.476,,701.391,773.268,20.332476,8.465904,1.306092,0.328525,8.137378,5.330215,0.236486,0,0,452.213061,110.138072,7.342468,217.621944,6.347447,0,0,0,0,5.915521,6.319279,0.597323
20399.128,,701.979,784.217,20.399128,19.464304,1.903177,0.47876,18.985544,6.911756,0.551753,0,0,441.920098,100.669043,6.111735,181.144491,5.92931,0,0,0,0,5.457831,5.924759,0.232285
20465.777,,700.997,803.962,20.465777,39.258641,0.930261,0.233961,39.024681,9.833236,1.134125,0,0,433.303422,101.635171,5.72664,169.730725,5.599945,0,0,0,0,5.219219,5.593507,0.268462
20532.433,,704.986,802.599,20.532433,37.944922,4.928345,1.239936,36.704987,9.49505,1.066711,0,0,429.56261,102.30063,2.070498,61.367073,5.457575,0,0,0,0,5.121088,5.449671,0.293623
20599.081,,701.636,800.29,20.599081,35.685135,1.587427,0.399313,35.285822,9.288152,1.025468,0,0,432.445563,100.523883,2.683812,79.544973,5.565238,0,0,0,0,5.175174,5.560661,0.22566
20665.731,,702.286,798.183,20.665731,33.627289,2.246509,0.565147,33.062141,8.963965,0.960844,0,0,435.198741,100.018103,0.467765,13.863999,5.670286,0,0,0,0,5.24789,5.666524,0.206526
20732.383,,702.533,791.616,20.732383,27.109382,2.502591,0.629581,26.479801,8.004334,0.769549,0,0,435.15663,99.685962,0.24118,7.148294,5.668254,0,0,0,0,5.241241,5.664942,0.193757
20799.03,,701.034,782.465,20.79903,18.007411,1.012671,0.254696,17.752715,6.732023,0.515925,0,0,436.109743,101.120394,1.32711,39.333948,5.706847,0,0,0,0,5.292825,5.701412,0.248989
20865.681,,703.545,779.067,20.865681,14.658381,3.532751,0.888784,13.769597,6.151329,0.400169,0,0,435.937495,101.58513,0.819453,24.287616,5.700989,0,0,0,0,5.295373,5.694741,0.26683
20932.332,,701.739,775.287,20.932332,10.927291,1.73583,0.436653,10.490638,5.673294,0.304876,0,0,435.478304,100.459924,0.575017,17.042808,5.681618,0,0,0,0,5.263357,5.677219,0.223537
20998.981,,701.795,778.209,20.998981,13.898138,1.800908,0.453028,13.44511,6.104023,0.390738,0,0,435.851862,101.160477,0.783298,23.216022,5.697007,0,0,0,0,5.285868,5.691497,0.250501
