TimeStamp,Events,UV,Fluorescence,TimeStampAdjusted,Debleached Fluorescence,Debleached UV,Estimated Motion,CorrectedFluorescence,Corrected_Fluorescence_Z_25,CorrectedFluorescence_Z,ToneStart,PelletGrab
1100190.612,,751.456,817.589,1100.190612,10.486569,21.57262,21.404686,-10.918117,1.152226,-0.63291,0,0
1100257.268,,750.811,816.879,1100.257268,9.781711,20.9329,20.769416,-10.987704,1.13871,-0.636944,0,0
1100323.924,,749.095,816.134,1100.323924,9.041853,19.222179,19.070595,-10.028742,1.324974,-0.581354,0,0
1100390.585,,751.215,816.036,1100.390585,8.948994,21.347459,21.18109,-12.232096,0.897005,-0.70908,0,0
1100457.246,,751.213,814.76,1100.457246,7.678135,21.350737,21.184346,-13.506211,0.649526,-0.782939,0,0
1100523.899,,750.68,814.14,1100.523899,7.063275,20.823015,20.660295,-13.59702,0.631888,-0.788203,0,0
1100590.562,,750.732,812.508,1100.590562,5.436415,20.880294,20.717175,-15.28076,0.304846,-0.885808,0,0
1100657.219,,750.589,812.277,1100.657219,5.210555,20.742571,20.580411,-15.369856,0.28754,-0.890973,0,0
1100723.877,,751.29,813.234,1100.723877,6.172694,21.448848,21.281775,-15.109081,0.338192,-0.875856,0,0
1100790.533,,751.361,812.541,1100.790533,5.484833,21.525125,21.357521,-15.872688,0.189873,-0.920121,0,0
1100857.191,,751.772,812.642,1100.857191,5.590972,21.941402,21.770902,-16.17993,0.130195,-0.937932,0,0
1100923.852,,753.142,813.254,1100.923852,6.20811,23.316678,23.136612,-16.928502,-0.015204,-0.981325,0,0
1100990.51,,751.011,812.199,1100.99051,5.158248,21.190954,21.025674,-15.867427,0.190895,-0.919816,0,0
1101057.167,,752.417,813.085,1101.057167,6.049385,22.602229,22.427133,-16.377748,0.091772,-0.949399,0,0
1101123.824,,752.914,811.848,1101.123824,4.817522,23.104504,22.925914,-18.108392,-0.244381,-1.049722,0,0
1101190.482,,751.729,811.999,1101.190482,4.973659,21.924779,21.754395,-16.780736,0.013497,-0.97276,0,0
1101257.14,,751.377,811.887,1101.25714,4.866795,21.578053,21.410081,-16.543286,0.059619,-0.958995,0,0
1101323.803,,750.051,812.14,1101.323803,5.124931,20.257328,20.098543,-14.973612,0.364505,-0.868003,0,0
1101390.455,,750.459,813.135,1101.390455,6.125066,20.670601,20.508941,-14.383875,0.479053,-0.833816,0,0
1101457.118,,753.799,814.496,1101.457118,7.491202,24.015875,23.830945,-16.339743,0.099154,-0.947196,0,0
1101523.775,,754.63,814.538,1101.523775,7.538336,24.852147,24.6614,-17.123064,-0.052995,-0.992604,0,0
1101590.432,,754.833,814.469,1101.590432,7.474471,25.06042,24.868224,-17.393753,-0.105572,-1.008296,0,0
1101657.095,,754.489,813.256,1101.657095,6.266605,24.721693,24.531853,-18.265248,-0.274847,-1.058815,0,0
1101723.75,,755.06,812.377,1101.72375,5.392738,25.297964,25.104116,-19.711377,-0.555737,-1.142646,0,0
1101790.407,,751.651,812.932,1101.790407,5.952872,21.894236,21.724064,-15.771192,0.209587,-0.914238,0,0
1101857.068,,751.965,813.59,1101.857068,6.616005,22.213507,22.041114,-15.42511,0.276808,-0.894176,0,0
1101923.725,,752.915,814.502,1101.923725,7.533137,23.168778,22.98974,-15.456603,0.270691,-0.896001,0,0
1101990.38,,752.23,813.575,1101.99038,6.611269,22.489048,22.314739,-15.70347,0.222741,-0.910312,0,0
1102057.04,,750.705,814.246,1102.05704,7.287401,20.969318,20.80558,-13.51818,0.647202,-0.783633,0,0
1102123.701,,751.452,813.547,1102.123701,6.593532,21.721588,21.552617,-14.959085,0.367327,-0.867161,0,0
1102190.357,,750.249,814.531,1102.190357,7.582663,20.523857,20.363218,-12.780555,0.790475,-0.740874,0,0
1102257.017,,749.836,814.705,1102.257017,7.761794,20.116126,19.958323,-12.19653,0.903913,-0.707019,0,0
1102323.673,,751.583,814.367,1102.323673,7.428924,21.868395,21.698403,-14.269479,0.501273,-0.827185,0,0
1102390.331,,751.356,813.927,1102.390331,6.994054,21.646663,21.478214,-14.48416,0.459574,-0.83963,0,0
1102456.994,,750.73,813.196,1102.456994,6.268184,21.025931,20.8618,-14.593616,0.438314,-0.845975,0,0
1102523.65,,749.892,812.024,1102.52365,5.101313,20.193199,20.03486,-14.933547,0.372287,-0.86568,0,0
1102590.308,,750.911,811.226,1102.590308,4.308441,21.217466,21.052002,-16.743561,0.020718,-0.970605,0,0
1102656.962,,749.884,810.315,1102.656962,3.402569,20.195732,20.037376,-16.634807,0.041842,-0.9643,0,0
1102723.627,,748.807,810.538,1102.723627,3.630698,19.124,18.973098,-15.3424,0.292873,-0.889381,0,0
1102790.279,,749.077,813.29,1102.790279,6.387825,19.399265,19.246449,-12.858624,0.775311,-0.745399,0,0
1102856.938,,749.608,814.459,1102.856938,7.561952,19.935531,19.778984,-12.217032,0.899931,-0.708207,0,0
1102923.599,,748.751,815.738,1102.923599,8.846079,19.083797,18.933175,-10.087096,1.31364,-0.584737,0,0
1102990.26,,746.886,817.374,1102.99026,10.487206,17.224062,17.086377,-6.599171,1.991119,-0.382546,0,0
1103056.912,,747.512,817.538,1103.056912,10.656331,17.855326,17.71325,-7.056918,1.902208,-0.409081,0,0
1103123.576,,747.535,816.62,1103.123576,9.743458,17.883591,17.741318,-7.99786,1.719444,-0.463627,0,0
1103190.233,,747.434,815.724,1103.190233,8.852583,17.787855,17.646248,-8.793665,1.56487,-0.509758,0,0
1103256.892,,747.204,814.178,1103.256892,7.311708,17.563118,17.423075,-10.111367,1.308926,-0.586144,0,0
1103323.547,,747.577,813.938,1103.323547,7.076832,17.941382,17.798706,-10.721874,1.190344,-0.621535,0,0
1103390.208,,747.073,813.608,1103.390208,6.751957,17.442645,17.303439,-10.551482,1.22344,-0.611657,0,0
1103456.864,,747.883,814.25,1103.456864,7.39908,18.257907,18.11303,-10.71395,1.191883,-0.621075,0,0
1103523.526,,748.433,814.297,1103.523526,7.451204,18.81317,18.66443,-11.213226,1.094906,-0.650018,0,0
1103590.183,,748.559,813.459,1103.590183,6.618327,18.944431,18.794779,-12.176452,0.907813,-0.705855,0,0
1103656.839,,749.203,812.593,1103.656839,5.757449,19.593693,19.439524,-13.682074,0.615368,-0.793134,0,0
1103723.498,,748.887,811.9,1103.723498,5.069572,19.282954,19.130947,-14.061375,0.541694,-0.815121,0,0
1103790.159,,749.21,811.996,1103.790159,5.170694,19.611215,19.456924,-14.28623,0.498019,-0.828156,0,0
1103856.814,,750.06,811.0,1103.856814,4.179815,20.466475,20.306235,-16.12642,0.140589,-0.93483,0,0
1103923.472,,750.39,810.126,1103.923472,3.310936,20.801735,20.639163,-17.328226,-0.092845,-1.004497,0,0
1103990.13,,750.266,809.266,1103.99013,2.456057,20.682995,20.521248,-18.065191,-0.235989,-1.047218,0,0
1104056.786,,751.014,808.346,1104.056786,1.541177,21.436254,21.269268,-19.72809,-0.558984,-1.143614,0,0
1104123.442,,750.083,807.756,1104.123442,0.956297,20.510513,20.349966,-19.393669,-0.494027,-1.124228,0,0
1104190.103,,750.973,807.068,1104.190103,0.273417,21.405771,21.238998,-20.96558,-0.799348,-1.21535,0,0
1104256.76,,751.005,806.511,1104.25676,-0.278464,21.443029,21.275996,-21.55446,-0.913729,-1.249487,0,0
1104323.419,,749.587,807.581,1104.323419,0.796655,20.030287,19.873082,-19.076426,-0.432407,-1.105838,0,0
1104390.075,,751.381,807.989,1104.390075,1.209774,21.829545,21.659823,-20.450049,-0.699214,-1.185465,0,0
1104456.737,,751.865,808.118,1104.456737,1.343892,22.318802,22.145677,-20.801785,-0.767533,-1.205855,0,0
1104523.39,,752.212,809.885,1104.52339,3.11601,22.671059,22.495483,-19.379474,-0.49127,-1.123405,0,0
1104590.048,,752.526,808.523,1104.590048,1.759127,22.990315,22.812519,-21.053392,-0.816404,-1.220441,0,0
1104656.707,,751.75,807.821,1104.656707,1.062244,22.219571,22.047137,-20.984893,-0.803099,-1.21647,0,0
1104723.364,,752.302,808.435,1104.723364,1.681361,22.776827,22.600516,-20.919155,-0.790331,-1.212659,0,0
1104790.02,,752.378,807.479,1104.79002,0.730477,22.858082,22.681206,-21.950729,-0.990699,-1.272458,0,0
1104856.682,,753.212,807.144,1104.856682,0.400593,23.697338,23.514623,-23.11403,-1.216653,-1.339893,0,0
1104923.337,,751.55,806.434,1104.923337,-0.304292,22.040592,21.869402,-22.173694,-1.034007,-1.285383,0,0
1104989.993,,750.703,806.584,1104.989993,-0.149177,21.198846,21.033512,-21.182689,-0.841518,-1.227936,0,0
1105056.65,,750.354,806.965,1105.05665,0.236938,20.8551,20.692157,-20.455219,-0.700218,-1.185765,0,0
1105123.313,,751.241,806.884,1105.123313,0.161053,21.747354,21.578204,-21.417151,-0.887059,-1.241527,0,0
1105189.969,,751.873,806.793,1105.189969,0.075166,22.384607,22.211024,-22.135858,-1.026658,-1.28319,0,0
1105256.628,,752.846,807.77,1105.256628,1.05728,23.36286,23.182472,-22.125192,-1.024586,-1.282572,0,0
1105323.286,,753.145,807.125,1105.323286,0.417393,23.667112,23.484608,-23.067215,-1.20756,-1.33718,0,0
1105389.943,,750.479,807.152,1105.389943,0.449506,21.006365,20.842369,-20.392863,-0.688106,-1.18215,0,0
1105456.601,,750.967,807.805,1105.456601,1.107619,21.499616,21.33219,-20.224571,-0.655418,-1.172395,0,0
1105523.257,,750.267,807.127,1105.523257,0.434731,20.804868,20.642274,-20.207543,-0.65211,-1.171408,0,0
1105589.916,,751.031,807.297,1105.589916,0.609842,21.574119,21.406174,-20.796332,-0.766474,-1.205539,0,0
1105656.576,,752.93,807.619,1105.656576,0.936954,23.47837,23.297179,-22.360225,-1.070237,-1.296196,0,0
1105723.231,,753.308,807.916,1105.723231,1.239065,23.86162,23.677763,-22.438698,-1.08548,-1.300745,0,0
1105789.885,,755.437,808.324,1105.789885,1.652175,25.99587,25.797166,-24.144991,-1.416903,-1.399657,0,0
1105856.542,,755.023,807.856,1105.856542,1.189285,25.587119,25.391259,-24.201974,-1.427971,-1.40296,0,0
1105923.206,,754.201,807.534,1105.923206,0.872395,24.770369,24.58019,-23.707795,-1.331984,-1.374313,0,0
1105989.863,,754.82,807.754,1105.989863,1.097505,25.394618,25.200097,-24.102592,-1.408667,-1.397199,0,0
1106056.52,,754.165,808.943,1106.05652,2.291614,24.744866,24.554865,-22.263251,-1.051402,-1.290575,0,0
1106123.179,,753.611,810.959,1106.123179,4.312723,24.196115,24.009931,-19.697208,-0.552985,-1.141824,0,0
1106189.835,,753.454,812.291,1106.189835,5.649831,24.044362,23.859234,-18.209403,-0.264,-1.055578,0,0
1106256.495,,753.114,814.568,1106.256495,7.931939,23.70961,23.52681,-15.594871,0.243834,-0.904016,0,0
1106323.149,,752.627,817.978,1106.323149,11.347046,23.227857,23.048408,-11.701362,1.000092,-0.678314,0,0
1106389.811,,752.733,817.694,1106.389811,11.068154,23.339104,23.158882,-12.090728,0.924464,-0.700885,0,0
1106456.464,,752.364,818.014,1106.456464,11.39326,22.97535,22.797658,-11.404398,1.057773,-0.6611,0,0
1106523.126,,752.583,816.25,1106.523126,9.634367,23.199596,23.020344,-13.385977,0.67288,-0.775969,0,0
1106589.779,,751.558,817.11,1106.589779,10.499473,22.179842,22.007683,-11.50821,1.037609,-0.667118,0,0
1106656.439,,751.827,816.63,1106.656439,10.024579,22.454087,22.280021,-12.255442,0.89247,-0.710434,0,0
1106723.099,,752.78,816.772,1106.723099,10.171684,23.412332,23.231601,-13.059916,0.736213,-0.757068,0,0
1106789.756,,753.705,818.608,1106.789756,12.012789,24.342577,24.155374,-12.142585,0.914391,-0.703891,0,0
1106856.411,,752.306,817.437,1106.856411,10.846894,22.948821,22.771314,-11.92442,0.956767,-0.691245,0,0
1106923.066,,754.092,817.124,1106.923066,10.538998,24.740065,24.550097,-14.0111,0.551459,-0.812207,0,0
1106989.727,,752.833,818.639,1106.989727,12.059102,23.486309,23.305062,-11.245961,1.088547,-0.651915,0,0
1107056.382,,751.278,819.878,1107.056382,13.303205,21.936552,21.766086,-8.462881,1.62912,-0.490583,0,0
1107123.04,,752.414,821.825,1107.12304,15.255308,23.077794,22.89939,-7.644082,1.78816,-0.443118,0,0
1107189.698,,753.959,822.71,1107.189698,16.145411,24.628037,24.438849,-8.293438,1.662032,-0.480761,0,0
1107256.359,,753.297,822.726,1107.256359,16.166513,23.971279,23.786659,-7.620146,1.792809,-0.441731,0,0
1107323.012,,753.305,823.282,1107.323012,16.727615,23.984521,23.799809,-7.072194,1.899241,-0.409967,0,0
1107389.674,,753.132,822.502,1107.389674,15.952717,23.816763,23.633217,-7.680501,1.781086,-0.44523,0,0
1107456.331,,753.487,820.88,1107.456331,14.335818,24.177004,23.990953,-9.655135,1.397542,-0.559697,0,0
1107522.989,,754.14,819.61,1107.522989,13.070919,24.835244,24.644615,-11.573696,1.02489,-0.670914,0,0
1107589.645,,753.291,818.001,1107.589645,11.467019,23.991484,23.806724,-12.339705,0.876103,-0.715318,0,0
1107656.306,,753.06,816.312,1107.656306,9.783119,23.765725,23.582535,-13.799415,0.592576,-0.799936,0,0
1107722.96,,752.965,815.499,1107.72296,8.975219,23.675964,23.493398,-14.51818,0.452966,-0.841602,0,0
1107789.621,,753.097,814.173,1107.789621,7.654318,23.813204,23.629683,-15.975365,0.169929,-0.926073,0,0
1107856.279,,752.914,814.018,1107.856279,7.504417,23.635443,23.453159,-15.948741,0.1751,-0.92453,0,0
1107922.933,,751.597,818.496,1107.922933,11.987516,22.323681,22.150522,-10.163006,1.298896,-0.589138,0,0
1107989.59,,751.252,820.809,1107.98959,14.305614,21.983919,21.813123,-7.50751,1.814687,-0.435202,0,0
1108056.251,,753.233,824.466,1108.056251,17.967712,23.970157,23.785545,-5.817833,2.142883,-0.337253,0,0
1108122.91,,751.825,825.489,1108.12291,18.995809,22.567395,22.39254,-3.396731,2.613147,-0.196905,0,0
1108189.564,,751.869,824.358,1108.189564,17.869906,22.616632,22.441435,-4.571529,2.384959,-0.265006,0,0
1108256.227,,751.012,824.576,1108.256227,18.093003,21.764869,21.595597,-3.502594,2.592584,-0.203041,0,0
1108322.884,,749.804,824.619,1108.322884,18.1411,20.562105,20.4012,-2.2601,2.833921,-0.131015,0,0
1108389.536,,751.863,823.583,1108.389536,17.110195,22.626341,22.451076,-5.340881,2.235524,-0.309605,0,0
1108456.2,,750.852,822.446,1108.4562,15.978291,21.620577,21.452309,-5.474018,2.209664,-0.317322,0,0
1108522.857,,751.289,822.135,1108.522857,15.672386,22.062812,21.891468,-6.219082,2.064946,-0.360513,0,0
1108589.511,,752.056,821.084,1108.589511,14.626481,22.835047,22.658331,-8.03185,1.712842,-0.465597,0,0
1108656.171,,750.986,820.273,1108.656171,13.820575,21.770282,21.600972,-7.780397,1.761683,-0.451021,0,0
1108722.831,,748.352,817.79,1108.722831,11.34267,19.141516,18.990493,-7.647823,1.787434,-0.443335,0,0
1108789.485,,750.089,819.169,1108.789485,12.726763,20.88375,20.720607,-7.993844,1.720224,-0.463394,0,0
1108856.14,,751.975,818.76,1108.85614,12.322856,22.774983,22.598685,-10.275829,1.276981,-0.595678,0,0
1108922.803,,752.372,819.413,1108.922803,12.980949,23.177217,22.998121,-10.017171,1.327222,-0.580684,0,0
1108989.461,,752.896,819.236,1108.989461,12.809042,23.70645,23.523672,-10.71463,1.191751,-0.621115,0,0
1109056.118,,753.266,819.628,1109.056118,13.206134,24.081682,23.896294,-10.69016,1.196504,-0.619696,0,0
1109122.775,,753.925,820.276,1109.122775,13.859226,24.745914,24.555906,-10.69668,1.195237,-0.620074,0,0
1109189.429,,754.617,820.808,1109.189429,14.396317,25.443146,25.248288,-10.85197,1.165074,-0.629076,0,0
1109256.091,,754.673,819.979,1109.256091,13.572409,25.504378,25.309093,-11.736685,0.993231,-0.680362,0,0
1109322.75,,754.174,819.127,1109.32275,12.725499,25.010609,24.818759,-12.09326,0.923972,-0.701032,0,0
1109389.403,,754.761,820.109,1109.389403,13.712589,25.602839,25.40687,-11.694281,1.001468,-0.677904,0,0
1109456.065,,754.483,820.551,1109.456065,14.15968,25.33007,25.135998,-10.976319,1.140922,-0.636284,0,0
1109522.722,,754.726,820.666,1109.522722,14.279769,25.5783,25.382501,-11.102732,1.116367,-0.643612,0,0
1109589.379,,754.863,820.74,1109.589379,14.358858,25.72053,25.523742,-11.164883,1.104296,-0.647215,0,0
1109656.038,,754.213,821.909,1109.656038,15.532947,25.075759,24.883456,-9.350509,1.456711,-0.542038,0,0
1109722.694,,754.641,821.644,1109.722694,15.273035,25.508988,25.313671,-10.040636,1.322664,-0.582044,0,0
1109789.348,,754.521,821.576,1109.789348,15.210123,25.394216,25.199698,-9.989575,1.332582,-0.579084,0,0
1109856.007,,754.275,821.629,1109.856007,15.268211,25.153444,24.960601,-9.69239,1.390306,-0.561857,0,0
1109922.663,,753.871,825.073,1109.922663,18.717298,24.754672,24.564603,-5.847305,2.137158,-0.338961,0,0
1109989.327,,754.605,831.77,1109.989327,25.419386,25.4939,25.298689,0.120697,3.296356,0.006997,0,0
1110055.984,,754.132,835.996,1110.055984,29.650472,25.026127,24.83417,4.816302,4.20841,0.279195,0,0
1110122.638,,755.221,838.431,1110.122638,32.090558,26.120354,25.920785,6.169773,4.471302,0.357655,0,0
1110189.295,,753.988,840.399,1110.189295,34.063644,24.89258,24.701552,9.362092,5.091363,0.54271,0,0
1110255.955,,754.555,839.998,1110.255955,33.66773,25.464807,25.269797,8.397932,4.904089,0.486818,0,0
1110322.61,,754.012,840.815,1110.32261,34.489814,24.927032,24.735764,9.754051,5.167496,0.565431,0,0
1110389.267,,754.952,842.349,1110.389267,36.028899,25.872257,25.674414,10.354485,5.284121,0.600237,0,0
1110455.925,,754.333,840.704,1110.455925,34.388983,25.258482,25.064909,9.324075,5.083979,0.540506,0,0
1110522.589,,754.135,839.967,1110.522589,33.657068,25.065708,24.873475,8.783593,4.978998,0.509175,0,0
1110589.241,,753.85,838.639,1110.589241,32.334151,24.785932,24.595645,7.738506,4.776005,0.448592,0,0
1110655.904,,753.672,838.062,1110.655904,31.762235,24.613156,24.424071,7.338164,4.698245,0.425385,0,0
1110722.556,,752.725,838.053,1110.722556,31.758317,23.671379,23.488845,8.269472,4.879138,0.479372,0,0
1110789.216,,752.985,836.453,1110.789216,30.1634,23.936603,23.752224,6.411176,4.518191,0.371648,0,0
1110855.873,,753.606,834.77,1110.855873,28.485482,24.562825,24.374091,4.111391,4.071491,0.238333,0,0
1110922.535,,751.826,833.382,1110.922535,27.102564,22.788048,22.611659,4.490905,4.145206,0.260332,0,0
1110989.188,,751.838,830.539,1110.989188,24.264645,22.80527,22.628761,1.635884,3.590659,0.09483,0,0
1111055.848,,754.396,829.103,1111.055848,22.833726,25.368492,25.174153,-2.340427,2.818318,-0.135672,0,0
1111122.503,,753.561,826.801,1111.122503,20.536806,24.538713,24.350146,-3.81334,2.532226,-0.221055,0,0
1111189.16,,752.415,825.293,1111.18916,19.033886,23.397934,23.217303,-4.183417,2.460344,-0.242508,0,0
1111255.819,,752.529,825.198,1111.255819,18.943966,23.517155,23.335694,-4.391728,2.419883,-0.254583,0,0
1111322.48,,753.744,825.653,1111.32248,19.404046,24.737376,24.547427,-5.143381,2.273885,-0.298156,0,0
1111389.134,,754.135,825.433,1111.389134,19.189125,25.133596,24.940891,-5.751766,2.155715,-0.333423,0,0
1111455.793,,754.43,823.71,1111.455793,17.471204,25.433816,25.239022,-7.767818,1.764126,-0.450291,0,0
1111522.451,,753.2,824.71,1111.522451,18.476282,24.209035,24.022761,-5.546479,2.195589,-0.321523,0,0
1111589.106,,753.385,825.682,1111.589106,19.45336,24.399254,24.211657,-4.758297,2.348682,-0.275833,0,0
1111655.768,,753.599,825.667,1111.655768,19.443438,24.618473,24.429351,-4.985913,2.304471,-0.289028,0,0
1111722.422,,753.55,824.5,1111.722422,18.281515,24.574691,24.385873,-6.104359,2.087229,-0.353863,0,0
1111789.079,,753.559,822.819,1111.789079,16.605591,24.588909,24.399992,-7.794401,1.758963,-0.451832,0,0
1111855.737,,752.552,820.919,1111.855737,14.710668,23.587126,23.405179,-8.694511,1.58413,-0.504011,0,0
1111922.402,,751.106,818.394,1111.922402,12.190745,22.146344,21.974419,-9.783674,1.372575,-0.567148,0,0
1111989.054,,750.125,817.111,1111.989054,10.91282,21.17056,21.005423,-10.092603,1.31257,-0.585056,0,0
1112055.716,,750.842,816.9,1112.055716,10.706896,21.892777,21.722616,-11.01572,1.133268,-0.638568,0,0
1112122.374,,751.235,816.735,1112.122374,10.546971,22.290993,22.118062,-11.571091,1.025395,-0.670763,0,0
1112189.031,,752.16,816.454,1112.189031,10.271045,23.221209,23.041807,-12.770762,0.792377,-0.740306,0,0
1112255.691,,751.846,815.299,1112.255691,9.12112,22.912425,22.735171,-13.614051,0.62858,-0.789191,0,0
1112322.351,,750.564,814.246,1112.322351,8.073194,21.63564,21.467267,-13.394074,0.671308,-0.776439,0,0
1112389.007,,751.291,814.183,1112.389007,8.015267,22.367855,22.194389,-14.179122,0.518823,-0.821947,0,0
1112455.665,,751.532,813.962,1112.455665,7.79934,22.614069,22.43889,-14.63955,0.429392,-0.848638,0,0
1112522.32,,752.387,815.63,1112.52232,9.472413,23.474283,23.29312,-13.820708,0.58844,-0.80117,0,0
1112588.983,,752.65,816.608,1112.588983,10.455485,23.742497,23.559469,-13.103983,0.727653,-0.759623,0,0
1112655.638,,752.944,817.068,1112.655638,10.920557,24.04171,23.8566,-12.936043,0.760273,-0.749887,0,0
1112722.298,,752.419,816.514,1112.722298,10.371629,23.521923,23.340429,-12.9688,0.753911,-0.751786,0,0
1112788.958,,752.316,815.914,1112.788958,9.7767,23.424136,23.243322,-13.466622,0.657216,-0.780644,0,0
1112855.618,,752.238,814.59,1112.855618,8.457771,23.351349,23.171041,-14.71327,0.415073,-0.852911,0,0
1112922.271,,752.702,813.637,1112.922271,7.509842,23.82056,23.636989,-16.127147,0.140448,-0.934872,0,0
1112988.93,,752.514,812.839,1112.98893,6.716912,23.637772,23.455472,-16.73856,0.02169,-0.970315,0,0
1113055.591,,753.042,812.246,1113.055591,6.128982,24.170983,23.984974,-17.855992,-0.195356,-1.035091,0,0
1113122.245,,752.565,811.504,1113.122245,5.392051,23.699194,23.516466,-18.124416,-0.247493,-1.050651,0,0
1113188.905,,753.003,811.048,1113.188905,4.94112,24.142404,23.956594,-19.015474,-0.420568,-1.102305,0,0
